,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099
52,c1ccc(CCSc2nccn2-c2ccccc2)cc1,5.604726,5.5547123,-14.996662,7.3876624,1.974916,1.5555315,11.15383,-14.591948,24.420713,16.356602,3.39285,-12.622976,-2.039519,4.5956817,-18.012419,8.766987,26.381487,3.887221,-3.0133536,-23.321867,-0.9660218,-7.9018054,0.6306937,0.17334989,6.598898,0.31145883,4.4330964,-19.186012,-2.161715,-1.3262298,12.034131,21.510313,-3.428471,-18.375961,10.728682,6.97556,4.394662,1.563282,7.7465024,-15.734079,14.087268,16.352066,-4.431753,-16.525522,-4.008122,35.309086,1.3516829,0.2604869,10.878431,-2.0265682,-32.45862,-21.74696,-2.713893,-11.632681,9.327658,-17.761614,13.224462,7.136758,-27.939919,3.1895766,11.238165,0.7098348,-11.486954,-3.0017989,18.4661,38.96278,0.68548256,-3.3526914,4.637365,-16.040056,6.182144,-3.1470146,2.1327238,9.293252,5.21096,10.962339,-12.793761,7.83303,-0.29782674,2.547855,-19.350113,10.585186,18.102015,1.2710211,-1.0418667,16.47577,-2.9119377,10.653363,-8.892078,11.984247,4.546109,10.210814,38.538063,3.920792,-3.2362049,14.468593,19.122978,-0.6065891,-16.85135,-5.2620907
53,c1ccc(CCN2CCOCC2)nc1,0.04855293,4.5827966,-19.176723,-2.4454947,-0.7052917,-9.99121,1.6415387,-1.9391651,14.542791,4.1544323,-2.6543295,-4.833879,1.9006063,12.786687,-6.6680574,0.05310476,15.766105,9.794285,-4.70441,-13.418721,2.2955658,-1.7755736,-4.523123,0.96960473,-7.4594665,4.439034,1.009893,-4.7814884,-3.846431,-5.950697,13.727223,6.8621774,-8.470969,-4.925794,4.060319,7.064212,5.4262056,-2.6720173,-1.3478603,-9.615975,12.054198,-1.2632729,-14.210159,-7.306156,-8.849984,17.01009,-2.8788161,-0.51782036,11.630477,-3.0914426,-14.083345,-18.742607,-1.8074799,-2.4725113,7.1528406,-10.110707,14.247474,12.040056,-4.930228,-4.290368,3.489655,8.149504,1.6991898,-0.8553715,5.2489486,15.134722,1.1116749,-12.645137,6.558867,-17.188948,-1.5548134,-9.557674,-0.4789844,1.4282744,8.501774,8.778475,-2.8628821,8.810523,-0.19206592,-1.9217793,-0.80235404,-5.7049313,11.638898,0.4463345,-4.3051014,5.3856993,-10.758199,11.46838,-8.343102,3.4976885,-0.019894391,-6.667001,16.76992,12.732522,3.893721,2.9479094,10.038869,1.5448805,-13.957467,-11.475308
54,c1ccc(CCNCc2ccco2)nc1,-6.603166,1.6769549,-16.260073,-1.8818191,6.005238,-10.730633,6.434678,-5.8585954,21.44609,3.7369514,1.2883198,-14.340324,5.639908,9.759948,-4.4635305,-1.5112478,12.062982,3.6525865,-11.02874,-19.154934,4.128106,-7.671338,-7.693673,-5.524591,3.6795356,14.897891,-1.8385925,-10.207913,-8.156248,-6.64085,1.6472793,17.542133,1.5961239,-5.7721252,4.1819334,9.1951275,5.0018597,-1.6583548,-1.3550806,-6.589318,12.671407,14.009222,-16.204218,-7.2515345,-9.776719,18.61873,1.0697829,2.1891062,4.542393,-5.474853,-26.139927,-21.686234,-4.641161,-3.199039,4.3538632,-7.604103,16.69368,1.9306905,-11.557576,-1.5508854,10.613235,0.38225552,1.2911006,-7.8244133,12.453353,10.995113,1.9207193,-12.50463,4.6842237,-8.216988,-7.265838,-8.12545,7.5172195,-2.513108,8.271608,5.7117815,-7.842817,-3.6320336,0.9827583,6.417056,-5.231942,-9.025141,10.608602,0.759423,10.262447,12.211693,-16.493645,8.77553,-2.5490086,2.6139472,6.6409426,6.432265,21.810387,14.183961,-0.7353591,16.927877,5.945266,2.712558,-19.946243,-9.093368
55,c1ccc(CCNc2ccccn2)nc1,3.7801452,1.0358192,-24.003044,3.6762547,3.3582795,-12.022053,8.889199,-10.849504,18.428812,-0.005847037,5.475831,-12.915016,0.64478064,10.016604,1.7158281,5.720167,15.940417,1.6946995,-8.742936,-16.081652,-0.2858032,-3.7091718,-4.230969,-1.1894159,0.63217545,4.54628,-6.1246324,-16.54339,-8.477949,-5.3876247,3.7816927,13.996356,3.6945744,-12.370837,11.5783825,2.558516,4.422552,-6.7935786,-2.9802818,-6.8651414,12.623472,7.4298563,-14.066304,-12.310293,-10.013019,26.093294,3.1000667,-2.169909,6.2287416,-3.1694016,-31.131569,-18.125423,-4.342804,0.35300893,-0.28708172,-10.434024,19.978436,5.0055175,-11.615968,-4.901553,8.226111,7.2881703,2.9414077,-0.95633507,14.946785,14.140508,4.2992687,-8.511271,5.956055,-13.2470255,1.6135292,-4.1455917,1.6624749,2.428264,4.953978,3.1773782,-5.9478145,4.9973407,6.0326633,-0.6958642,-4.386582,-0.98407125,16.106272,0.5066858,10.010761,15.14777,-13.684289,5.828935,-4.7706065,8.348532,4.353694,-0.47175094,29.153086,5.596753,2.5994394,7.735619,4.699883,-3.1414282,-17.13426,-8.484705
56,c1ccc(CCc2cccnc2)nc1,-0.74406654,3.205132,-13.5746975,3.08372,7.7489715,-11.921255,7.988963,-4.550901,23.145138,5.276328,7.657337,-12.409737,0.40447387,5.2604985,-6.3593707,4.923112,17.620148,1.590328,-8.980199,-14.845421,4.9855847,-5.648406,-8.960673,-7.6030273,-5.0640416,4.177661,-1.4384006,-14.568683,-5.0010004,-7.756377,5.616761,12.738233,-3.1184297,-11.657621,7.0941114,2.22721,5.3581667,-4.9358797,-0.6628263,-5.02677,7.5071115,6.2931633,-14.727987,-12.7132,-4.0471153,18.827097,4.340033,0.06776824,5.298059,-2.7328515,-29.927872,-18.431402,-4.1537256,-7.2657914,4.273155,-5.293913,12.647802,6.257171,-8.42859,-3.8527398,4.01956,7.2900424,3.4836407,2.6177602,13.143755,16.954214,4.471838,-12.166562,6.504252,-10.202274,2.3256128,-2.341058,2.4793296,7.5018935,3.4318168,4.2482915,-7.3775244,7.873005,-0.3340831,-1.4484216,-7.4047275,-1.13066,15.668812,-5.7028675,8.720713,13.224781,-10.33252,9.623615,-8.516272,3.5951886,4.2668767,-0.70361495,29.002312,4.6679125,-5.080342,10.627877,7.9927273,2.093782,-14.228047,-5.3223667
57,c1ccc(CSCCc2ccncc2)cc1,-3.7345712,0.8036164,-13.336888,5.0698414,5.435189,-5.676062,3.5248823,-4.4641685,25.004532,8.611708,3.429728,-10.597702,-1.3631765,4.3572903,-12.415843,3.4040685,23.357185,0.58686805,-5.4245634,-18.683502,6.63512,-8.154274,-5.632846,-1.0044045,-0.50590885,2.7278702,3.0100646,-15.503444,3.3210497,-0.89443904,8.1215,23.621002,-1.7777003,-14.289973,7.7643046,2.2384877,-4.177929,1.9034476,4.526369,-8.918821,7.976308,14.7172785,-3.8923538,-11.494718,-0.7763418,19.1843,6.20882,-4.095636,4.9256897,-4.3695307,-26.18557,-24.188316,-2.137658,-11.328754,5.4151826,-8.582473,11.604652,8.927571,-10.613943,-0.58251023,5.9685025,3.573409,-0.83791447,-1.1125468,15.432321,21.289564,-2.9700544,-13.839018,7.4608264,-5.90528,5.9953203,-12.794948,8.251703,5.2361846,0.43725932,6.311779,-12.524063,7.430726,1.5029156,-6.184997,-14.847134,-3.0156224,14.256023,-5.841524,-3.7385201,14.286337,-2.0587993,12.28257,-4.418417,0.461414,4.279052,5.1520853,41.650043,1.5751772,-5.6633315,8.618657,8.097179,4.7260146,-18.497108,3.0758517
58,c1ccc(SCCc2ccncc2)cc1,-4.270691,-1.4829208,-11.84307,4.5346847,4.877551,-3.5251458,3.7746453,-4.1650624,22.223661,6.673889,0.8815193,-8.427877,-1.5646929,2.7162147,-15.174096,4.498101,20.552013,3.3161232,-2.2182813,-16.29777,4.0429196,-10.294685,-5.3952837,-1.3746918,1.3503835,-0.36061698,0.68386984,-13.026978,4.5189533,-0.40469325,4.463716,20.585741,0.38396347,-13.522016,8.562985,2.958629,-1.7514898,2.4634733,4.1086698,-11.798292,10.725616,12.448919,-1.4577143,-14.366912,-1.0936277,20.840977,5.723677,-1.5484565,1.8736056,-1.3015901,-22.482817,-17.238602,-5.7314363,-11.527555,6.631671,-11.734916,10.790392,8.31974,-7.325896,-3.1971924,4.1765785,5.647101,-6.513094,1.8500714,11.549407,24.039944,-2.4726934,-9.278468,5.2717967,-6.8428984,5.277255,-9.272474,6.4691677,6.9600706,2.1006052,6.211165,-8.194342,7.024771,0.71571696,-7.9455414,-11.025292,0.25670534,15.062857,-4.114855,-4.3233695,11.005177,4.9171095,11.324151,-3.9697359,6.1826224,2.456878,4.240195,37.714592,1.8554509,-4.0147595,10.581355,9.882741,2.1315768,-18.338905,-1.0313951
59,C(Cc1nnn[nH]1)c1nnn[nH]1,-13.028949,4.513407,-15.567811,10.245802,-2.7483718,-0.054291114,-1.7636364,-10.460614,22.00099,8.858166,9.6249695,-5.766576,7.3986187,-12.549465,-4.52983,-2.07257,8.386513,-3.5033221,1.2775285,-22.140972,-9.5519905,3.0850942,-0.6236495,-13.060602,-5.017039,0.08519381,9.486929,-17.664476,3.552766,-12.877173,16.98979,10.015319,6.3512235,-6.579394,-6.775002,1.0902255,-2.260407,-14.061606,4.6449203,-13.251407,15.40812,-2.4622722,-4.235614,0.9431116,5.581912,24.637518,0.51736766,-2.097832,-10.336524,0.21150425,-1.0955842,-32.123287,5.361912,-5.9968576,0.6624323,-5.2136765,2.1004245,6.493226,-1.3430897,1.3110558,4.762966,9.248212,-6.79187,-14.811365,1.7180278,13.603841,-5.2775044,-12.150022,-0.64772946,-4.5411777,-2.132185,-2.5920105,2.4815762,1.774507,5.678122,10.66488,-11.389755,10.258818,4.84658,3.881267,-3.316833,-11.754394,10.16671,1.3694117,9.442259,6.565419,-2.7916675,16.263401,-10.345423,-6.0735197,-4.801808,1.9477087,13.002723,-0.8188105,-6.75784,1.485638,1.9006007,-7.85293,-20.870398,-8.144851
60,c1ccc(CCc2nc(-c3ccccc3)no2)cc1,0.022305787,13.337164,-14.484586,2.9151082,9.912948,-4.7714505,7.7057767,0.1443507,19.310085,8.106115,-1.21959,-14.451232,2.7818148,-1.176584,-12.935896,4.9699206,23.350758,0.16104524,-3.898237,-22.434654,3.6554425,-9.04291,-9.399002,-13.443135,-3.290855,2.876286,9.72628,-23.657019,-7.8921924,-7.949924,9.485782,13.899582,-5.06821,-5.532068,8.398787,3.2838855,-4.1318283,-0.74734324,3.3665204,-13.391127,20.217741,11.27472,-12.189641,-6.6540527,-5.4457917,25.362335,5.0836406,5.4561744,3.8294868,1.0186437,-28.989973,-27.71039,3.0264907,-11.633564,12.539452,-4.222282,15.564428,-0.7436252,-14.806688,0.27949983,14.525487,4.549259,-9.147268,-7.4263744,14.58972,21.180769,-1.4943429,-11.562303,4.296778,-15.459586,-3.1160855,-3.168717,4.9760585,9.5557785,6.016156,3.8555486,-14.515371,25.44742,8.636159,1.8367474,-2.225614,2.3248374,17.8539,-4.726821,-2.7082129,10.211218,-8.095032,5.616928,-16.708174,-1.1477354,5.6767397,13.219543,40.218334,13.249304,1.5182437,22.51632,19.396889,-1.2089795,-15.932173,-9.097745
61,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.10743138,14.305356,-13.038295,11.916433,4.9658165,-8.663947,5.9254003,-5.129305,12.716606,11.400449,0.20058018,-12.545421,5.3604274,14.675272,-7.8335066,5.016332,14.660304,5.1517663,-3.4813554,-18.267984,-2.4418924,-9.821858,1.9099835,-16.386637,-10.43022,1.9381019,6.438705,-27.157902,0.51899433,-3.4613192,13.152651,14.1860285,8.828858,-6.13344,7.8567944,11.435547,8.881026,5.6773553,5.5229974,-7.516465,8.783021,13.255044,-1.8143507,-11.22024,-4.2988586,26.17009,1.6494763,6.888454,2.2162638,-3.9226704,-28.464834,-23.551249,1.9172765,-8.97743,13.321835,-3.047274,20.657171,1.9949635,-14.270545,8.858766,6.5171475,10.627645,-8.559973,-6.3781314,7.0255394,26.055466,-8.199684,-12.944975,2.2210789,-12.074876,1.2590498,-13.148221,15.87543,1.0554729,5.320306,3.5570788,-5.5084877,4.8425713,1.4893388,-5.7577763,-8.271622,-8.066669,14.344016,8.850436,0.81343675,7.0614924,-9.288301,6.5031686,-8.375971,-2.526726,7.647374,8.746638,40.346176,10.419216,7.284788,18.052034,13.136276,-0.851267,-7.53326,-8.41625
62,c1ccc(CN(Cc2ncc[nH]2)c2ccccc2)cc1,-1.3121254,3.6393495,-17.644274,10.536602,9.655534,-3.9525173,11.330759,-6.190012,26.952784,11.237002,0.92983025,-11.036475,7.3065333,6.007195,-8.259206,4.685902,21.741518,6.0538406,-7.3255353,-16.585693,-5.291599,-9.043131,0.059702236,-11.827865,-9.605922,6.340475,7.913286,-23.744976,-3.4842834,-11.448379,12.295057,16.842323,3.8548856,-5.789534,11.005529,10.843697,8.218256,5.4206605,8.5226,-9.649546,6.95074,10.15788,-14.153808,-10.891216,-2.7525861,25.69318,3.9933844,11.886156,2.0707843,-6.820377,-30.108706,-24.761957,-3.381177,-7.9231687,6.343622,3.4030905,27.353716,1.7487768,-16.753368,8.581036,12.620768,10.768364,-13.69561,-3.2125862,17.373035,30.381523,-4.373744,-16.419802,7.09521,-11.541375,-0.018925086,-12.472556,12.86889,6.9718704,2.2228725,14.276389,-6.921623,10.546751,3.2335064,-6.014663,-7.3785496,-10.38085,13.811954,5.247324,10.5441475,9.450719,-11.626691,16.052889,-5.942545,-3.306764,5.464322,4.1489434,43.393467,1.2582612,-0.06716582,19.31508,10.194475,-0.8099824,-10.81757,-9.063672
63,c1cc(CN2CC3(CCNCC3)C2)ccn1,-6.9042816,5.9048114,-10.996413,2.0300908,-7.6888256,-11.467837,-0.51152045,-2.549446,-0.32178396,11.31221,0.22818814,-11.786509,4.322442,11.744424,-7.9145913,3.4895546,19.003132,9.112131,-0.8241612,-12.171936,0.9967999,5.716276,-1.8701185,-5.391457,-26.053463,-0.93011105,5.2227726,-7.3418756,-7.268946,-1.8205981,19.462255,3.4017725,-0.6533123,-1.8109548,3.212606,7.761167,4.8876204,-8.653407,7.3536806,-8.037869,3.9823415,0.5896478,-5.8601036,-10.463414,-12.487614,18.734676,-1.6130979,7.6726003,1.8042145,-0.9619205,-4.785397,-21.581638,-9.778741,-22.02458,7.9729276,-12.733602,9.415325,17.178385,-2.0462322,-7.8362107,1.3461583,12.672367,1.0989131,9.576344,7.6930914,22.347973,-1.8080626,-10.024902,2.8341272,-10.780055,-6.940686,-19.95136,8.384139,-1.9177986,10.485011,9.219192,-5.7120414,9.770217,-8.563375,-4.684007,-12.100551,-7.5125794,10.528471,-7.4665995,-2.3812864,1.5924053,-5.582274,14.219936,5.6795597,-5.0352044,3.5634997,7.3203807,19.168806,8.666109,1.2899587,3.649365,-2.3070514,5.016937,-15.243817,-11.19456
64,c1csc(CN2CC3(CCNCC3)C2)n1,-5.0885844,7.775617,-10.979136,5.534434,-5.413672,-9.808459,-4.6190095,-8.7392025,1.4880837,10.882128,1.968281,-6.6178727,-2.2754798,8.495386,0.08561325,0.060784042,13.27942,11.953721,-1.3602207,-9.358245,0.36286902,10.217381,0.39072463,0.5711841,-21.523111,5.489466,2.5475,-5.4214845,-12.428447,-4.8912106,19.443058,0.665486,2.8603513,1.0969969,1.6958817,11.234481,3.0426764,-8.261017,10.571019,0.15548962,6.6673145,0.06152451,-12.152977,-11.881857,-13.820879,20.101332,-2.729138,8.95767,6.851316,12.40229,5.2173786,-26.457462,-9.626925,-19.223196,10.963271,-13.065084,9.235111,10.753721,-0.6817546,-7.6211367,0.39506602,10.625231,-3.210443,10.175845,5.214049,21.803923,2.107729,-5.496026,6.7668757,-16.804564,-10.4832325,-15.679629,7.1758957,-6.6570206,13.242193,9.006589,2.077645,8.724891,-2.5475938,0.4524609,-14.002855,-12.394234,6.4496684,-1.8562741,4.230085,-2.3794847,-6.005393,17.613724,4.767955,-6.552554,1.5523826,2.651694,15.469947,9.880621,5.24996,4.7970824,-1.142922,2.4240553,-15.234802,-13.87093
65,c1cc(CN2CCC3(CCNCC3)CC2)ccn1,-7.713745,7.069453,-14.11953,0.47446752,-12.790009,-11.442987,-1.2596211,-2.120761,-1.4474547,16.228718,-3.5468025,-12.716507,3.96523,13.730971,-9.3028965,2.9506876,19.285624,11.663967,-0.5946003,-13.778406,-0.826671,7.5236926,-1.5310638,-6.2626786,-29.842613,-3.9600024,6.2365665,-6.470204,-9.190377,-3.2297423,23.080564,3.0024815,-4.8034215,-0.19058844,7.6050534,9.175932,5.804128,-11.100378,6.435226,-7.728028,2.8820837,-1.5987624,-5.939863,-11.760697,-13.543241,21.874449,-2.899945,8.083065,3.930672,2.3750668,-3.240176,-25.463907,-8.498612,-24.090965,11.563213,-14.502321,9.642149,19.89197,-0.35716283,-5.695014,1.0280294,18.27024,-2.445366,10.049342,7.0822954,25.378525,-1.4530666,-9.863194,4.1035132,-13.846126,-6.21775,-23.535011,7.744628,-2.18632,9.738707,9.066409,-6.680636,10.956898,-10.285719,-6.1496234,-13.328348,-7.924424,12.108678,-2.4211931,-6.732993,0.7085325,-7.9816003,15.232612,9.612337,-5.1940413,2.6709564,8.044019,20.712627,11.738507,1.7573769,2.972405,-2.6379855,8.876499,-19.410585,-14.042437
66,c1ccc(CN2CCCC3(CCNCC3)C2)cc1,-3.2286975,13.943054,-13.32415,2.0434551,-10.481187,-9.19147,-5.4065113,-1.7461542,-3.1757588,18.34175,-5.6391554,-12.094905,8.316568,14.2282,-12.581067,0.18447869,18.339363,10.763846,3.2033734,-14.123289,0.417965,5.409816,0.38152277,-3.535494,-25.452332,-3.4169476,9.386127,-11.390498,-9.930042,-0.0060750693,22.468578,-1.2986885,-4.664691,2.61269,6.5506697,9.262675,12.39757,-5.2778387,7.559435,-5.826469,3.866055,-2.1621938,-3.3424683,-12.013855,-12.187643,23.491985,-3.7328184,10.554076,11.643977,2.3659503,-9.239423,-26.983002,-6.9502883,-18.067852,13.699207,-13.128313,11.366694,15.541091,-6.568387,1.7709298,4.5161734,10.431603,-3.1308887,10.657085,7.405503,22.900122,-0.79712796,-8.284217,6.213887,-16.78052,-11.3850765,-24.237743,5.624304,-6.5403733,10.893987,7.157321,-4.612602,11.10466,-5.2705517,-4.7942395,-8.020455,-6.645505,8.988519,-0.904815,-6.598078,-4.0222096,-7.435956,10.661056,3.401768,-6.7189984,5.9439516,11.71216,22.732975,16.378641,7.545932,6.5767345,-0.6418142,4.841889,-14.453476,-13.16913
67,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,2.2042272,-4.026693,-26.697414,-3.5323284,-3.864571,-29.469522,0.39860973,-0.10745306,14.9183235,12.4454,-9.182211,-11.191515,13.36397,16.65804,-10.482624,10.139449,21.447798,10.220356,-12.433302,-28.72821,3.843723,14.463214,-0.53410816,-1.9526782,-10.380255,-2.0395532,5.0812864,-17.486351,-6.3305497,-5.3440876,9.959728,8.99255,-3.817286,-14.9745035,3.2540832,14.1439905,3.1639585,0.033725083,11.003106,-10.641851,13.47191,-1.1085632,-25.216646,-15.091642,-14.293604,31.694397,-9.35014,9.463452,13.49207,1.4061857,-14.583651,-41.101982,4.1266003,-21.576784,21.800262,-20.175726,16.492212,14.765867,-8.930901,-1.0713758,1.3311353,9.101809,-10.46997,-6.5798006,0.9344892,29.470203,-2.4999413,-15.096974,8.8893385,-18.672916,0.57978356,-8.32539,-3.010297,9.762957,8.569973,5.123678,2.4141684,7.255395,1.5180944,1.1449862,0.6591921,1.1521481,10.320911,6.351084,-5.357609,0.8150821,-15.265129,9.166034,-4.1711235,14.568059,4.5862694,-3.3541913,23.280556,10.5132475,1.1409597,9.106936,9.441718,7.8336387,-15.05154,-21.87051
68,c1c[nH]c(CN2CCN(Cc3ncc[nH]3)CC2)n1,-1.4070772,-9.082503,-11.362781,-5.353064,-4.5080967,-7.3126416,-2.9613523,-3.3586125,23.314339,13.267896,-0.9466521,-5.602395,13.246153,1.2565141,2.388011,-5.072861,28.61449,10.49364,-5.831589,-23.039827,-17.938166,11.090796,-1.4131284,-4.125844,-13.422814,8.8898115,11.455074,-12.108787,-7.227905,-18.615622,27.59912,3.2331412,-8.724072,-4.380746,7.970158,12.757104,2.4765708,-9.474761,7.8669186,-4.9945626,5.860043,-7.7461433,-20.92203,-13.023481,-7.359858,21.53778,-1.2749989,4.602491,-5.1219134,-10.155005,-4.775023,-29.080578,-4.598128,-12.668466,3.809375,-4.364654,16.28408,13.453101,-6.239903,-4.77226,8.954371,14.619294,-15.678332,3.9994705,14.118588,18.566376,3.9676228,-17.532866,14.712373,-21.07312,0.9628749,-14.727363,5.4387083,11.808604,11.318845,22.686968,1.4291499,15.201863,3.3666284,-1.3821614,-11.392319,-12.694261,13.197936,10.285371,9.189419,7.4296293,-10.5900545,32.13332,5.577107,-5.4503345,0.8015416,-5.4123025,16.94454,-0.19394255,-9.672365,-6.644524,3.1028986,0.43489152,-28.825077,-25.815092
69,c1c[nH]c(CN2CCOCC2)n1,-3.4634888,-2.5033393,-12.277021,-4.437003,-5.1588297,-4.141776,-2.5271108,-2.7187638,13.471742,5.541951,-3.551877,-3.170696,9.95092,5.696167,-4.7682357,-0.1922701,16.64716,10.227086,-4.2902093,-13.22731,-8.200859,4.728925,-2.290458,-3.1680775,-10.420073,4.6051693,8.537707,-2.0714142,-2.2545323,-12.077229,18.01007,0.88616467,-4.9578686,-0.43633652,4.1632266,7.309416,1.9177905,-4.4742756,3.0630913,-6.231271,6.821263,-6.498122,-13.716751,-5.7036266,-6.833462,10.918904,-4.16918,1.8838675,2.9548447,-7.890981,-2.1294227,-19.926382,-1.1491383,-11.220775,4.2782235,-3.8269484,12.266719,10.492882,-3.141998,-3.0389202,2.5701554,10.248309,-7.620347,0.020777464,4.9786534,14.034664,-0.765015,-12.699334,7.541428,-14.278816,0.011129707,-13.376633,0.9120236,1.0584627,10.033497,15.972919,1.1762128,11.744919,-0.24714509,-3.016872,-2.9917076,-11.653733,9.240899,4.069971,1.519485,2.0583546,-6.721241,19.041,-1.467205,-1.4808207,0.04746145,-4.727893,6.614945,3.741386,-0.88470876,-3.5273516,6.5208616,1.1216847,-16.633142,-14.808908
70,c1ccc2c(c1)nnn2CN1CCOCC1,-4.0897074,-0.3942277,-10.933508,7.8611894,-1.5750619,-8.417734,-0.16534507,1.0901285,13.553449,18.222322,-1.1745975,-8.326959,4.8473773,6.5365705,-16.296646,4.458962,11.036215,8.129449,2.4218588,-16.611572,-0.16451772,-1.7537153,6.2844467,-2.710754,-8.922517,-2.3014226,8.179932,-7.4920945,0.77734625,-1.6451104,15.380438,3.0566325,-7.054981,-6.0092287,8.784384,5.6698,7.6185455,-3.1133547,-2.7436817,-17.725952,14.3442135,-2.8436117,-10.201033,1.6808479,-6.328295,17.850477,-5.910502,3.1235886,11.695368,-1.1010836,-8.003811,-20.544847,-4.670344,-8.177213,10.827979,-9.44776,14.114725,5.8299403,-12.083685,-3.1771584,2.292183,9.926272,-5.2792764,-10.21635,2.5690067,14.619645,4.7521176,-6.9658675,3.545548,-13.259081,1.6542339,-10.577779,0.800117,0.75731564,16.209242,13.929992,-9.053013,13.07096,-4.392877,4.9356365,-0.5951881,-5.5108685,17.71927,4.6465545,-8.959038,2.8334787,-15.700431,14.628451,-8.610571,8.767992,2.0194044,1.0692191,11.342639,10.719708,4.0733113,5.476732,15.776175,1.1229721,-8.3021755,-16.912338
71,c1csc(CN2CC[C@@]3(CCCNC3)C2)n1,-6.1213913,7.998778,-12.192587,5.010412,-7.8399816,-8.018284,-7.5771036,-6.577431,3.247954,14.134032,-0.68280655,-6.7081776,-2.6296716,9.275412,-1.7394261,-0.48929462,13.595237,13.041501,-0.7230854,-10.742343,1.559701,10.697727,1.2296711,1.7228396,-23.143284,1.2966748,2.7526948,-6.977804,-10.268368,-6.658746,21.788519,-1.4164665,3.6242409,2.3660133,3.8135836,13.132037,5.1264973,-10.811798,14.35857,1.0572704,5.6365714,-0.7353455,-13.089653,-12.208282,-14.675968,21.372248,-2.5422728,10.785048,9.482364,12.766898,4.985378,-30.842478,-7.711574,-18.259052,14.096427,-11.921566,8.110918,13.033264,0.4205506,-6.250305,2.5119867,10.7369375,-5.7381706,11.634082,4.6892514,24.193363,0.51487947,-7.058322,9.006096,-18.785604,-10.244178,-20.178614,5.134693,-9.576532,15.197471,7.795026,1.7835279,7.0943007,-2.8886926,-1.3566403,-15.355014,-14.309866,5.1941695,-0.09570843,1.5701262,-1.1213282,-6.6470876,16.796762,7.807141,-8.59037,2.8999925,0.8423605,18.012312,9.107778,4.7428226,4.755632,-3.1799314,4.3528023,-16.535042,-14.798912
72,c1ccc(CN2COc3c(ccc4c5c(ccc34)CN(Cc3ccccc3)CO5)C2)cc1,0.5838034,15.870131,-16.19617,-2.4140801,15.187537,-25.048843,-0.8610713,3.978775,24.283537,18.415424,-8.3314085,-12.987499,13.518233,21.19004,-26.310932,10.259707,29.875338,13.590541,-5.0089297,-25.845139,11.99514,-4.3489923,4.210364,-8.532546,-3.9136844,4.179952,13.367596,-30.477444,-14.751597,17.325237,9.793602,10.694816,-9.949953,-27.516352,23.820253,19.310892,6.941799,8.6012335,8.032214,-15.686652,19.702208,4.9740176,-8.077624,-8.290235,-17.995422,34.906475,-1.2527022,16.090595,20.218302,-5.0880747,-44.152275,-44.71768,-8.115124,-33.061134,30.276491,-14.754128,30.793488,11.028829,-30.980873,7.96912,22.214542,4.0792603,2.730132,-6.6726437,18.450253,33.868153,-8.819248,-14.861247,-2.2812235,-31.866844,4.341989,-30.739397,3.4782486,20.637243,16.77827,5.450079,-10.909291,19.208916,-1.5007763,-4.8476,-3.3860602,-5.127545,14.640599,4.056762,-11.30024,6.671065,-23.382748,20.338577,-12.864848,5.082914,16.291414,14.130074,43.19359,25.878859,3.9288151,18.58368,17.499573,3.9701912,-0.09439555,-14.138253
